image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6142/9781614275022.jpg,Cybernetics,Norbert Wiener,Paperback,4.0,14.16,$,,9781614275022,Reference,dataset/Reference/0000871.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4729/9781472924544.jpg,Wisden Cricketers' Almanack 2016,Lawrence Booth,Hardback,4.5,59.22,$,60.7,9781472924544,Reference,dataset/Reference/0000872.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7870/9781787011250.jpg,The Place To Be,Lonely Planet,Hardback,4.0,20.15,$,24.0,9781787011250,Reference,dataset/Reference/0000873.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7136/9780713670875.jpg,"Gulls of Europe, Asia and North America",Klaus Malling Olsen,Hardback,4.5,49.7,$,61.2,9780713670875,Reference,dataset/Reference/0000874.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008141660.jpg,Easy Learning Italian Grammar and Practice,Collins Dictionaries,Paperback,4.0,13.45,$,13.9,9780008141660,Reference,dataset/Reference/0000875.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7894/9780789489906.jpg,"Whales, Dolphins and Porpoises",Mark Carwardine,Paperback,4.5,20.97,$,,9780789489906,Reference,dataset/Reference/0000876.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8777/9780877798095.jpg,"Merriam-Webster's Collegiate Dictionary, Eleventh Edition: Revised and Updated",Merriam-webster Inc.,Hardback,4.5,24.66,$,,9780877798095,Reference,dataset/Reference/0000877.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7803/9781780331263.jpg,The Mammoth Book of Lost Symbols,Nadia Julien,Paperback,4.0,10.83,$,,9781780331263,Reference,dataset/Reference/0000878.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8578/9781857883237.jpg,50 Self-Help Classics,Tom Butler-Bowdon,Paperback,4.0,12.89,$,16.0,9781857883237,Reference,dataset/Reference/0000879.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9379/9781937986483.jpg,Photographer's Guide to the Nikon Coolpix P900,Alexander S White,Paperback,4.5,26.35,$,,9781937986483,Reference,dataset/Reference/0000880.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8492/9781849203036.jpg,Qualitative Data Analysis,Patricia Bazeley,Paperback,4.0,38.32,$,38.6,9781849203036,Reference,dataset/Reference/0000881.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8501/9781850106982.jpg,Porsche 911 (65 - 89),J. H. Haynes,Paperback,0.0,28.65,$,,9781850106982,Reference,dataset/Reference/0000882.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4833/9781483359045.jpg,A Concise Introduction to Mixed Methods Research,John W. Creswell,Paperback,4.0,28.69,$,30.9,9781483359045,Reference,dataset/Reference/0000883.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4262/9781426216602.jpg,"National Geographic Concise Atlas of the World, 4th Edition",National Geographic,Paperback,4.5,23.57,$,24.0,9781426216602,Reference,dataset/Reference/0000884.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3947/9780394706313.jpg,Interaction Ritual,Erving Goffman,Paperback,4.0,14.2,$,15.0,9780394706313,Reference,dataset/Reference/0000885.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5924/9781592403288.jpg,Details: Men's Style Manual,Daniel Peres,Paperback,4.0,22.31,$,31.5,9781592403288,Reference,dataset/Reference/0000886.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473608405.jpg,"The Chambers Crossword Dictionary, 4th Edition",Chambers,Hardback,5.0,33.63,$,37.6,9781473608405,Reference,dataset/Reference/0000887.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2302/9780230290389.jpg,How to Write History that People Want to Read,Ann Curthoys,Paperback,4.0,21.33,$,21.99,9780230290389,Reference,dataset/Reference/0000888.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8495/9781849531023.jpg,Keep Calm and Drink Up,,Hardback,3.5,6.45,$,7.8,9781849531023,Reference,dataset/Reference/0000889.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9099/9781909911529.jpg,The Rules in Practice 2017-2020,Bryan Willis,Paperback,4.5,17.0,$,24.95,9781909911529,Reference,dataset/Reference/0000890.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198389996.jpg,Oxford IB Skills and Practice: Economics for the IB Diploma,Constantine Ziogas,Paperback,3.5,37.94,$,,9780198389996,Reference,dataset/Reference/0000891.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1401/9780140139969.jpg,How Buildings Learn: and Fail to Learn,Stewart Brand,Paperback,4.5,29.56,$,39.6,9780140139969,Reference,dataset/Reference/0000892.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4718/9781471841347.jpg,Access to History for the IB Diploma: Causes and effects of 20th-century wars Second Edition,Andy Dailey,Paperback,0.0,29.3,$,30.9,9781471841347,Reference,dataset/Reference/0000893.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786573582.jpg,Lonely Planet Route 66 Road Trips,Lonely Planet,Paperback,4.0,8.63,$,10.3,9781786573582,Reference,dataset/Reference/0000894.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9782/2030/9782203003033.jpg,Tintin au pays des Soviets,Herge,Hardback,3.5,15.12,$,,9782203003033,Reference,dataset/Reference/0000895.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198389170.jpg,IB Geography Course Book: Oxford IB Diploma Programme,Garrett Nagle,Paperback,5.0,53.56,$,,9780198389170,Reference,dataset/Reference/0000896.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3105/9780310514022.jpg,Quality Research Papers,Nancy Jean Vyhmeister,Paperback,3.5,14.33,$,21.1,9780310514022,Reference,dataset/Reference/0000897.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7387/9780738727516.jpg,Llewellyn's Complete Formulary of Magical Oils,Celeste Rayne Heldstab,Paperback,4.5,21.74,$,,9780738727516,Reference,dataset/Reference/0000898.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5301/9781530172450.jpg,The Archisutra,Miguel Bolivar,Paperback,4.5,11.98,$,,9781530172450,Reference,dataset/Reference/0000899.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5008/9781500874261.jpg,Rolex Replications,Philadelphia Watch Society,Paperback,0.0,28.62,$,,9781500874261,Reference,dataset/Reference/0000900.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5095/9781509507146.jpg,China's Future,David Shambaugh,Paperback,4.0,18.84,$,21.14,9781509507146,Reference,dataset/Reference/0000901.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7840/9781784048174.jpg,The Art of War,Sun Tzu,Hardback,4.0,17.05,$,19.6,9781784048174,Reference,dataset/Reference/0000902.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0626/9780062699466.jpg,Future Noir Revised & Updated Edition,Paul M Sammon,Paperback,4.5,13.37,$,17.0,9780062699466,Reference,dataset/Reference/0000903.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198389156.jpg,Geography Study Guide: Oxford IB Diploma Programme,Garrett Nagle,Paperback,5.0,36.64,$,37.6,9780198389156,Reference,dataset/Reference/0000904.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9328/9780932813428.jpg,Maps of the Ancient Sea Kings,Charles H. Hapgood,Paperback,4.0,25.09,$,,9780932813428,Reference,dataset/Reference/0000905.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473629530.jpg,The End of Money,New Scientist,Paperback,4.0,11.09,$,17.0,9781473629530,Reference,dataset/Reference/0000906.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5011/9781501153341.jpg,Tao of Charlie Munger,Associate Professor School of Law David Clark Ph.D.,Hardback,4.0,15.99,$,21.1,9781501153341,Reference,dataset/Reference/0000907.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5685/9781568585703.jpg,This Is an Uprising,Mark Engler,Paperback,4.5,11.29,$,12.99,9781568585703,Reference,dataset/Reference/0000908.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9576/9780957655331.jpg,Malt Whisky Yearbook 2017,Ingvar Ronde,Paperback,4.5,15.02,$,17.0,9780957655331,Reference,dataset/Reference/0000909.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7615/9780761563679.jpg,Emergency Food Storage,Peggy Layton,Paperback,4.0,15.92,$,16.0,9780761563679,Reference,dataset/Reference/0000910.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5072/9781507206690.jpg,The Bushcraft Boxed Set,Dave Canterbury,Hardback,5.0,41.82,$,67.9,9781507206690,Reference,dataset/Reference/0000911.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1995/9780199532940.jpg,The Oxford Dictionary of Art and Artists,Ian Chilvers,Paperback,4.0,19.49,$,,9780199532940,Reference,dataset/Reference/0000912.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9367/9781936749751.jpg,Robotics,Kathy Ceceri,Paperback,4.0,15.43,$,,9781936749751,Reference,dataset/Reference/0000913.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143110170.jpg,Negotiating the Nonnegotiable,Daniel Shapiro,Paperback,4.0,14.59,$,17.0,9780143110170,Reference,dataset/Reference/0000914.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3991/9780399165252.jpg,Imaginary World of,Keri Smith,Paperback,4.0,16.59,$,20.0,9780399165252,Reference,dataset/Reference/0000915.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1386/9781138640399.jpg,Lines,Tim Ingold,Paperback,4.0,21.75,$,,9781138640399,Reference,dataset/Reference/0000916.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7123/9780712358798.jpg,London: A History in Maps,Peter Barber,Hardback,4.5,49.28,$,,9780712358798,Reference,dataset/Reference/0000917.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5002/9780500289891.jpg,Chronicle of the Roman Emperors,Chris Scarre,Paperback,4.0,17.83,$,18.0,9780500289891,Reference,dataset/Reference/0000918.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3120/9780312010447.jpg,How to Write A Damn Good Novel,Frey,Hardback,4.0,19.45,$,33.99,9780312010447,Reference,dataset/Reference/0000919.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4405/9781440598999.jpg,The Everything Wedding Organizer,Shelly Hagen,Spiral bound,4.0,13.92,$,16.0,9781440598999,Reference,dataset/Reference/0000920.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6006/9780600635482.jpg,Top 10 of Everything 2019,Paul Terry,Hardback,4.5,17.02,$,18.0,9780600635482,Reference,dataset/Reference/0000921.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8748/9780874876116.jpg,"The Music Road, Bk 2",Constance Starr,Paperback,0.0,10.25,$,,9780874876116,Reference,dataset/Reference/0000922.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3995/9780399536007.jpg,Mess,Keri Smith,Paperback,4.0,11.86,$,15.0,9780399536007,Reference,dataset/Reference/0000923.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5903/9781590302590.jpg,The Power Of Limits,Gyorgy Doczi,Paperback,4.5,30.05,$,36.0,9781590302590,Reference,dataset/Reference/0000924.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6319/9781631910005.jpg,Atlas of Cursed Places,Olivier Le Carrer,Hardback,3.0,16.72,$,21.95,9781631910005,Reference,dataset/Reference/0000925.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6164/9781616440756.jpg,Created to Be His Help Meet,Debi Pearl,Paperback,3.5,17.11,$,,9781616440756,Reference,dataset/Reference/0000926.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1402/9780140260236.jpg,Language Myths,Laurie Bauer,Paperback,3.5,9.96,$,12.4,9780140260236,Reference,dataset/Reference/0000927.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8763/9780876390795.jpg,Berklee Jazz Guitar Chord Dictionary,Rick Peckham,Paperback,4.5,9.5,$,14.0,9780876390795,Reference,dataset/Reference/0000928.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5685/9781568588247.jpg,"Days of Destruction, Days of Revolt",Chris Hedges,Paperback,4.0,16.02,$,,9781568588247,Reference,dataset/Reference/0000929.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8478/9780847831128.jpg,How to Read Buildings,Carol Davidson Cragoe,Paperback,4.0,17.44,$,19.1,9780847831128,Reference,dataset/Reference/0000930.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4721/9781472139900.jpg,The Order of Things,Jackie Strachan,Hardback,4.0,7.41,$,16.0,9781472139900,Reference,dataset/Reference/0000931.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7619/9780761957737.jpg,Working with Spoken Discourse,Deborah Cameron,Paperback,4.0,35.53,$,37.6,9780761957737,Reference,dataset/Reference/0000932.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9957/9780995753594.jpg,The School of Life Dictionary,The School of Life,Hardback,4.5,18.79,$,24.0,9780995753594,Reference,dataset/Reference/0000933.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7524/9780752488370.jpg,The Little Book of Aviation,Norman Ferguson,Hardback,4.5,8.55,$,12.4,9780752488370,Reference,dataset/Reference/0000934.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6114/9781611450071.jpg,The Adventure of English,Melvyn Bragg,Paperback,4.0,16.04,$,,9781611450071,Reference,dataset/Reference/0000935.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140513974.jpg,The Penguin Dictionary of International Relations,Graham Evans,Paperback,4.0,14.42,$,16.0,9780140513974,Reference,dataset/Reference/0000936.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9782/0671/9782067192447.jpg,Michelin Spain & Portugal Road Atlas,Michelin,Spiral bound,1.0,15.58,$,19.6,9782067192447,Reference,dataset/Reference/0000937.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6841/9781684127184.jpg,Guinness World Records 2019,Guinness World Records Ltd,Paperback,4.0,9.06,$,11.4,9781684127184,Reference,dataset/Reference/0000938.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6142/9781614278726.jpg,Active Listening,Carl R Rogers,Paperback,4.0,11.03,$,,9781614278726,Reference,dataset/Reference/0000939.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1402/9780140235906.jpg,The Construction of Social Reality,John R. Searle,Paperback,4.0,12.64,$,16.0,9780140235906,Reference,dataset/Reference/0000940.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8612/9781861262806.jpg,Understanding Border Collies,Barbara Sykes,Hardback,4.0,18.3,$,,9781861262806,Reference,dataset/Reference/0000941.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5720/9780572047320.jpg,Raphael's Ephemeris 2019,Edwin Raphael,Paperback,5.0,9.01,$,11.4,9780572047320,Reference,dataset/Reference/0000942.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786577597.jpg,Lonely Planet's Atlas of Adventure,Lonely Planet,Hardback,4.0,24.16,$,31.9,9781786577597,Reference,dataset/Reference/0000943.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4522/9781452275727.jpg,InterViews,Svend Brinkmann,Paperback,3.5,60.65,$,65.8,9781452275727,Reference,dataset/Reference/0000944.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1928/9780192842374.jpg,Classical Art,Mary Beard,Paperback,4.0,17.43,$,22.5,9780192842374,Reference,dataset/Reference/0000945.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0718/9780071841047.jpg,"Master Handbook of Acoustics, Sixth Edition",F.Alton Everest,Paperback,4.0,31.25,$,44.93,9780071841047,Reference,dataset/Reference/0000946.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786577832.jpg,Lonely Planet Tokyo City Map,Lonely Planet,Sheet map,0.0,5.15,$,6.7,9781786577832,Reference,dataset/Reference/0000947.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7810/9781781067123.jpg,Viz Annual 2020: The Trumpeter's Lips,Viz Magazine,Hardback,0.0,13.75,$,16.0,9781781067123,Reference,dataset/Reference/0000948.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4405/9781440595134.jpg,Investing 101,Michele Cagan,Hardback,4.0,14.55,$,,9781440595134,Reference,dataset/Reference/0000949.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141030227.jpg,Goode on Commercial Law,Professor Sir Roy Goode,Paperback,3.5,60.51,$,72.0,9780141030227,Reference,dataset/Reference/0000950.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7806/9781780673028.jpg,Research Methods for Product Design,Alex Milton,Paperback,3.5,25.29,$,30.0,9781780673028,Reference,dataset/Reference/0000951.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9110/9781911015543.jpg,Red Dead Redemption 2,Piggyback,Hardback,4.5,28.78,$,40.1,9781911015543,Reference,dataset/Reference/0000952.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4000/9781400063512.jpg,The Black Swan,Nassim Nicholas Taleb,Hardback,4.0,22.6,$,24.48,9781400063512,Reference,dataset/Reference/0000953.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2600/9781260010534.jpg,"Schaum's Outline of Mathematical Handbook of Formulas and Tables, Fifth Edition",Seymour Lipschutz,Paperback,4.5,15.7,$,18.0,9781260010534,Reference,dataset/Reference/0000954.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9116/9781911617099.jpg,1947,Elisabeth Åsbrink,Paperback,4.0,9.65,$,11.4,9781911617099,Reference,dataset/Reference/0000955.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2305/9780230575172.jpg,Social Work Methods and Skills,Karen Healy,Paperback,4.5,35.67,$,,9780230575172,Reference,dataset/Reference/0000956.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6268/9781626866553.jpg,Marvel Universe Crochet,Kati Galusz,Mixed media product,4.5,20.63,$,25.2,9781626866553,Reference,dataset/Reference/0000957.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0609/9780060925772.jpg,The Wit and Wisdom of Winston Churchill,James C. Humes,Paperback,4.0,13.17,$,16.0,9780060925772,Reference,dataset/Reference/0000958.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140513103.jpg,A Critical Dictionary of Psychoanalysis,Charles Rycroft,Paperback,4.0,10.17,$,12.9,9780140513103,Reference,dataset/Reference/0000959.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7825/9781782504313.jpg,The Maria Thun Biodynamic Calendar 2018: 2018,Matthias Thun,Paperback,0.0,9.09,$,10.3,9781782504313,Reference,dataset/Reference/0000960.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5107/9781510745810.jpg,War with Russia,Stephen F. Cohen,Paperback,4.0,16.58,$,19.1,9781510745810,Reference,dataset/Reference/0000961.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7641/9780764167294.jpg,Encyclopedia of Dog Breeds,Caroline Coile,Hardback,4.5,39.52,$,,9780764167294,Reference,dataset/Reference/0000962.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8483/9781848319325.jpg,"So, You Think You're Clever?",John Farndon,Paperback,4.0,9.29,$,11.4,9781848319325,Reference,dataset/Reference/0000963.jpg
